,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,ELO_OPP,STREAK_A,PER_A,WINNER
6391,BOS,1610612738,2012-01-23,87,56,0.423,0.154,1.0,46,15,9,0.4,0.4444444444444444,1509.7604798803352,1621.8148470916763,1,9.293870658920138,1
6392,SAC,1610612758,2012-01-23,89,101,0.4,0.389,0.72,36,14,3,0.35294117647058826,0.2,1393.0360943487606,1551.1015582769478,-1,11.851854035276835,0
6393,POR,1610612757,2012-01-23,101,89,0.466,0.368,0.571,53,18,2,0.5625,0.8571428571428571,1551.1015582769478,1393.0360943487606,-1,13.614352091060054,1
6394,ATL,1610612737,2012-01-23,97,92,0.458,0.273,0.857,45,12,3,0.7058823529411765,0.5,1534.3581047396767,1478.3415245000435,1,16.378134726810405,1
6395,MIL,1610612749,2012-01-23,92,97,0.402,0.294,0.765,48,13,6,0.4,0.8,1478.3415245000435,1534.3581047396767,2,12.0441746801337,0
6396,DAL,1610612742,2012-01-23,93,87,0.407,0.32,0.655,42,12,5,0.5882352941176471,0.75,1597.7077509775077,1489.5829931128278,2,13.669065829891318,1
6397,PHX,1610612756,2012-01-23,87,93,0.373,0.3,0.864,52,19,4,0.4,0.375,1489.5829931128278,1597.7077509775077,2,14.854996081045893,0
6398,MIN,1610612750,2012-01-23,92,107,0.413,0.417,0.778,40,20,1,0.4375,0.4444444444444444,1404.8986960942107,1548.5616978324588,-1,14.777225807901715,0
6399,HOU,1610612745,2012-01-23,107,92,0.453,0.333,0.786,42,12,3,0.5625,0.25,1548.5616978324588,1404.8986960942107,6,14.544768090853484,1
6400,NOH,1610612740,2012-01-23,102,104,0.506,0.5,0.923,40,14,7,0.1875,0.1111111111111111,1440.595771618945,1586.9604243442284,-7,12.200064287224546,0
6401,SAS,1610612759,2012-01-23,104,102,0.547,0.438,0.75,27,10,1,0.5882352941176471,0.14285714285714285,1586.9604243442284,1440.595771618945,-2,16.42562337284851,1
6402,OKC,1610612760,2012-01-23,99,79,0.532,0.438,0.714,51,19,10,0.8125,0.8571428571428571,1644.6835139001741,1375.6513987732224,1,18.186723483018937,1
6403,DET,1610612765,2012-01-23,79,99,0.341,0.286,0.704,38,10,1,0.23529411764705882,0.125,1375.6513987732224,1644.6835139001741,1,11.142531566312833,0
6404,PHX,1610612756,2012-01-24,96,99,0.476,0.313,0.765,40,15,4,0.375,0.42857142857142855,1484.6119527523285,1317.472272121133,-1,14.773936767651833,0
6405,TOR,1610612761,2012-01-24,99,96,0.415,0.533,0.92,46,17,2,0.23529411764705882,0.2,1317.472272121133,1484.6119527523285,-8,12.810700193568152,1
6406,MIA,1610612748,2012-01-24,92,85,0.457,0.278,0.885,29,18,5,0.6875,0.75,1646.3155012590316,1380.768193640401,-1,16.899931115132322,1
6407,CLE,1610612739,2012-01-24,85,92,0.5,0.375,0.647,33,22,4,0.4,0.4,1380.768193640401,1646.3155012590316,-3,11.857669093146626,0
6408,POR,1610612757,2012-01-24,97,84,0.431,0.227,0.833,50,20,6,0.5882352941176471,0.875,1557.0313870795192,1597.353306414838,1,13.221578088565504,1
6409,MEM,1610612763,2012-01-24,84,97,0.378,0.214,0.765,39,11,3,0.625,0.5,1597.353306414838,1557.0313870795192,7,18.50300673733676,0
6410,IND,1610612754,2012-01-24,83,102,0.397,0.273,1.0,42,19,7,0.7333333333333333,1.0,1523.6210379471154,1589.546840813907,2,14.474585622792226,0
6411,ORL,1610612753,2012-01-24,102,83,0.458,0.406,0.684,40,14,9,0.6875,0.625,1589.546840813907,1523.6210379471154,-1,14.248946175636766,1
6412,NYK,1610612752,2012-01-24,111,78,0.5,0.368,0.788,53,13,8,0.375,0.42857142857142855,1465.5399726930114,1348.6401660951665,-6,12.776438787521297,1
6413,CHA,1610612766,2012-01-24,78,111,0.329,0.273,0.955,33,15,8,0.17647058823529413,0.25,1348.6401660951665,1465.5399726930114,-4,11.510556517526922,0
6414,NJN,1610612751,2012-01-25,97,90,0.451,0.444,0.786,45,19,3,0.2777777777777778,0.2,1344.9964010724477,1590.3993641841828,-1,12.77564748928904,1
6415,PHI,1610612755,2012-01-25,90,97,0.443,0.357,0.789,37,13,2,0.7058823529411765,0.8888888888888888,1590.3993641841828,1344.9964010724477,1,16.327982425193255,0
6416,POR,1610612757,2012-01-25,93,101,0.41,0.381,0.85,43,14,4,0.6111111111111112,0.3333333333333333,1571.1554329695568,1451.808636399922,2,13.583249639048914,0
6417,GSW,1610612744,2012-01-25,101,93,0.519,0.55,0.571,30,12,3,0.3125,0.3333333333333333,1451.808636399922,1571.1554329695568,-3,14.928441318172634,1
6418,ATL,1610612737,2012-01-25,83,105,0.438,0.353,0.7,34,17,8,0.7222222222222222,0.5555555555555556,1540.0169906222404,1589.5643089406394,2,17.227735286123394,0
6419,SAS,1610612759,2012-01-25,105,83,0.512,0.478,0.667,44,20,3,0.6111111111111112,0.9,1589.5643089406394,1540.0169906222404,1,15.4396978811479,1
6420,LAL,1610612747,2012-01-25,96,91,0.485,0.5,0.75,36,16,8,0.5555555555555556,0.9,1594.599123294806,1502.4281474178292,-3,13.918654108165237,1
6421,LAC,1610612746,2012-01-25,91,96,0.425,0.348,0.643,42,13,4,0.6428571428571429,0.25,1502.4281474178292,1594.599123294806,1,17.671383698991992,0
6422,IND,1610612754,2012-01-25,95,90,0.475,0.5,0.667,44,13,7,0.6875,0.6,1511.4205743708685,1680.416491601096,-1,14.416520885781358,1
6423,CHI,1610612741,2012-01-25,90,95,0.4,0.231,0.714,41,13,8,0.8421052631578947,1.0,1680.416491601096,1511.4205743708685,4,16.020878747529565,0
6424,HOU,1610612745,2012-01-25,99,105,0.409,0.258,0.75,52,13,6,0.5882352941176471,0.875,1555.910471541107,1472.6826386174798,7,14.577646757293167,0
6425,MIL,1610612749,2012-01-25,105,99,0.429,0.483,0.765,43,11,8,0.375,0.2,1472.6826386174798,1555.910471541107,-1,11.654717259424396,1
6426,CLE,1610612739,2012-01-25,91,81,0.436,0.45,0.538,44,19,2,0.375,0.4,1378.2952804685885,1480.0242454037618,-4,12.33316559089226,1
6427,NYK,1610612752,2012-01-25,81,91,0.421,0.15,0.7,44,23,3,0.4117647058823529,0.5,1480.0242454037618,1378.2952804685885,1,12.276697283349,0
6428,MIA,1610612748,2012-01-25,101,98,0.521,0.333,0.88,26,11,1,0.7058823529411765,0.625,1648.788414430844,1370.9261859827375,1,16.824729826428957,1
6429,DET,1610612765,2012-01-25,98,101,0.5,0.318,0.76,43,22,6,0.2222222222222222,0.3333333333333333,1370.9261859827375,1648.788414430844,-1,9.730574729119372,0
6430,TOR,1610612761,2012-01-25,111,106,0.448,0.357,0.789,42,16,10,0.2777777777777778,0.2,1326.8111585310228,1521.7084044617347,1,11.343189738107004,1
6431,UTA,1610612762,2012-01-25,106,111,0.433,0.222,0.667,48,19,5,0.6666666666666666,0.8,1521.7084044617347,1326.8111585310228,1,13.82071304031034,0
6432,DAL,1610612742,2012-01-25,90,105,0.411,0.273,0.6,46,13,7,0.6111111111111112,0.7777777777777778,1602.678791338007,1397.5499223855625,3,12.995766558477705,0
6433,MIN,1610612750,2012-01-25,105,90,0.442,0.429,0.848,49,16,12,0.4117647058823529,0.42857142857142855,1397.5499223855625,1602.678791338007,-2,12.853937892461946,1
6434,SAC,1610612758,2012-01-25,93,122,0.436,0.45,0.727,35,18,4,0.3333333333333333,0.5714285714285714,1387.1062655461892,1620.6795605075956,-2,10.710762429414663,0
6435,DEN,1610612743,2012-01-25,122,93,0.549,0.154,0.8,48,14,8,0.7058823529411765,0.6666666666666666,1620.6795605075956,1387.1062655461892,4,17.67231321047189,1
6436,WAS,1610612764,2012-01-25,92,75,0.47,0.3,0.688,51,23,13,0.11764705882352941,0.2,1322.9173153986737,1334.155893384416,-3,11.903345109354376,1
6437,CHA,1610612766,2012-01-25,75,92,0.359,0.111,0.72,38,22,13,0.16666666666666666,0.1111111111111111,1334.155893384416,1322.9173153986737,-5,8.332501199086565,0
6438,OKC,1610612760,2012-01-25,101,91,0.531,0.385,0.848,31,21,8,0.8235294117647058,0.875,1649.408726690659,1437.991887022534,2,17.253939420990974,1
6439,NOH,1610612740,2012-01-25,91,101,0.467,0.143,0.952,32,17,8,0.17647058823529413,0.2857142857142857,1437.991887022534,1649.408726690659,-8,12.41282775951726,0
6440,LAC,1610612746,2012-01-26,98,91,0.486,0.409,0.704,37,18,5,0.6,0.8,1497.5731091989162,1583.2292605248003,-1,17.24518782758748,1
6441,MEM,1610612763,2012-01-26,91,98,0.357,0.333,0.806,42,17,4,0.5882352941176471,0.4444444444444444,1583.2292605248003,1497.5731091989162,-1,18.12732225986767,0
6442,ORL,1610612753,2012-01-26,83,91,0.38,0.294,0.581,46,13,3,0.7058823529411765,0.75,1601.7473043901539,1542.0284861581044,1,14.705695290328373,0
6443,BOS,1610612738,2012-01-26,91,83,0.466,0.476,0.684,37,17,11,0.4375,0.3333333333333333,1542.0284861581044,1601.7473043901539,2,13.153869145467736,1
6444,PHI,1610612755,2012-01-27,89,72,0.449,0.4,0.813,47,14,2,0.6666666666666666,0.8,1573.5632326202922,1318.8975942173115,-1,16.183094788494667,1
6445,CHA,1610612766,2012-01-27,72,89,0.386,0.267,0.667,35,14,5,0.15789473684210525,0.1,1318.8975942173115,1573.5632326202922,-6,9.615932518946932,0
6446,OKC,1610612760,2012-01-27,120,109,0.477,0.235,0.865,53,22,3,0.8333333333333334,0.7777777777777778,1653.464505451139,1465.1648308479005,3,16.83785932698874,1
6447,GSW,1610612744,2012-01-27,109,120,0.471,0.429,0.789,34,20,7,0.35294117647058826,0.4,1465.1648308479005,1653.464505451139,1,17.40310399347342,0
6448,MIL,1610612749,2012-01-27,100,107,0.424,0.292,0.938,43,15,2,0.4117647058823529,0.3,1482.9143470527904,1668.6059684909949,1,12.159942987371247,0
6449,CHI,1610612741,2012-01-27,107,100,0.456,0.294,0.606,50,10,9,0.8,0.8888888888888888,1668.6059684909949,1482.9143470527904,-1,14.31260545373037,1
6450,IND,1610612754,2012-01-27,87,94,0.35,0.053,0.968,42,15,3,0.7058823529411765,0.6,1523.2310974809695,1553.1862645526448,1,15.08584179358088,0
6451,BOS,1610612738,2012-01-27,94,87,0.458,0.429,0.857,45,16,7,0.47058823529411764,0.5,1553.1862645526448,1523.2310974809695,3,11.684622671724362,1
6452,HOU,1610612745,2012-01-27,103,76,0.422,0.333,0.733,55,17,7,0.5555555555555556,0.7777777777777778,1545.6787631057964,1338.1756145657782,-1,12.607519949993707,1
6453,WAS,1610612764,2012-01-27,76,103,0.364,0.125,0.688,44,24,7,0.16666666666666666,0.0,1338.1756145657782,1545.6787631057964,1,10.246055614683902,0
6454,CLE,1610612739,2012-01-27,96,99,0.469,0.316,0.583,45,16,3,0.4117647058823529,0.5,1392.8085056424977,1361.8325326363383,1,12.127581016516015,0
6455,NJN,1610612751,2012-01-27,99,96,0.456,0.393,0.762,35,14,7,0.3157894736842105,0.3,1361.8325326363383,1392.8085056424977,1,13.571997417393428,1
6456,NYK,1610612752,2012-01-27,89,99,0.357,0.419,0.786,39,19,5,0.3888888888888889,0.4444444444444444,1465.5110202298526,1650.325707533707,-1,11.453393882197389,0
6457,MIA,1610612748,2012-01-27,99,89,0.463,0.2,0.885,40,10,8,0.7222222222222222,0.7777777777777778,1650.325707533707,1465.5110202298526,2,15.61149428313027,1
6458,DET,1610612765,2012-01-27,101,107,0.409,0.438,0.818,44,11,4,0.21052631578947367,0.3,1369.3888928798747,1525.5601555367066,-2,9.583500298120027,0
6459,ATL,1610612737,2012-01-27,107,101,0.488,0.625,0.68,49,19,5,0.6842105263157895,0.5,1525.5601555367066,1369.3888928798747,-1,15.93777105345129,1
6460,POR,1610612757,2012-01-27,109,71,0.473,0.35,0.842,58,14,6,0.5789473684210527,0.8888888888888888,1557.7992385215784,1475.2730663424388,-1,13.561772221564162,1
6461,PHX,1610612756,2012-01-27,71,109,0.372,0.308,0.5,41,22,4,0.35294117647058826,0.3333333333333333,1475.2730663424388,1557.7992385215784,-2,14.13322901095951,0
6462,DAL,1610612742,2012-01-27,116,101,0.549,0.579,0.682,44,11,6,0.5789473684210527,0.7,1578.0326369616046,1509.129996491018,-1,15.167386350590476,1
6463,UTA,1610612762,2012-01-27,101,116,0.464,0.417,0.818,33,9,8,0.625,0.4,1509.129996491018,1578.0326369616046,-1,15.77263756482788,0
6464,DEN,1610612743,2012-01-27,96,81,0.457,0.296,0.75,46,13,5,0.7222222222222222,0.75,1628.1124912709056,1339.3895665017396,5,17.590672716621146,1
6465,TOR,1610612761,2012-01-27,81,96,0.39,0.368,0.714,43,16,5,0.3157894736842105,0.3,1339.3895665017396,1628.1124912709056,2,11.135290006680652,0
6466,MIN,1610612750,2012-01-27,87,79,0.439,0.222,0.722,46,10,1,0.4444444444444444,0.4,1422.1960767619648,1604.0211440261733,1,12.85177901949354,1
6467,SAS,1610612759,2012-01-27,79,87,0.413,0.438,0.909,34,12,8,0.631578947368421,0.25,1604.0211440261733,1422.1960767619648,2,15.031367990165702,0
6468,ORL,1610612753,2012-01-27,67,93,0.393,0.286,0.619,36,23,5,0.6666666666666666,0.6666666666666666,1590.5895259956135,1433.936108262054,-1,12.223676310173538,0
6469,NOH,1610612740,2012-01-27,93,67,0.506,0.357,0.375,43,13,3,0.16666666666666666,0.1,1433.936108262054,1590.5895259956135,-9,12.27905682294124,1
6470,DET,1610612765,2012-01-28,74,95,0.349,0.273,0.765,44,12,3,0.2,0.1111111111111111,1365.4122297012045,1578.12772390879,-3,11.892990022699683,0
6471,PHI,1610612755,2012-01-28,95,74,0.487,0.6,0.667,42,7,6,0.6842105263157895,0.8,1578.12772390879,1365.4122297012045,1,16.07592144727638,1
6472,MEM,1610612763,2012-01-28,84,86,0.434,0.333,0.85,44,17,7,0.5555555555555556,0.4,1572.0149955523602,1456.5617484496524,-2,17.660617949741688,0
6473,PHX,1610612756,2012-01-28,86,84,0.364,0.278,0.708,46,14,3,0.3333333333333333,0.375,1456.5617484496524,1572.0149955523602,-3,15.076278495602178,1
6474,HOU,1610612745,2012-01-28,97,84,0.494,0.333,0.773,47,17,5,0.5789473684210527,0.8,1553.7568882417852,1460.8718359762818,1,13.389765151417137,1
6475,NYK,1610612752,2012-01-28,84,97,0.382,0.192,0.733,40,16,3,0.3684210526315789,0.4,1460.8718359762818,1553.7568882417852,-2,10.137847353245007,0
6476,UTA,1610612762,2012-01-28,96,93,0.443,0.389,0.826,41,18,10,0.5882352941176471,0.7,1498.867790396564,1379.6733347828792,-2,16.020598725032052,1
6477,SAC,1610612758,2012-01-28,93,96,0.463,0.462,0.929,39,15,5,0.3157894736842105,0.2,1379.6733347828792,1498.867790396564,-3,11.207654448816482,0
6478,MIL,1610612749,2012-01-28,100,89,0.5,0.263,0.938,35,9,6,0.3888888888888889,0.6666666666666666,1479.169874231523,1599.454161513719,-1,12.762902723948914,1
6479,LAL,1610612747,2012-01-28,89,100,0.439,0.316,0.647,44,15,5,0.5789473684210527,0.14285714285714285,1599.454161513719,1479.169874231523,1,12.392077516917517,0
6480,WAS,1610612764,2012-01-28,102,99,0.526,0.545,0.762,32,14,10,0.15789473684210525,0.0,1330.0974894297894,1314.3331029288138,-1,10.520495933720207,1
6481,CHA,1610612766,2012-01-28,99,102,0.47,0.364,0.586,42,14,3,0.15,0.2222222222222222,1314.3331029288138,1330.0974894297894,-7,8.739911343975237,0
6482,TOR,1610612761,2012-01-29,94,73,0.515,0.214,0.724,38,11,4,0.3,0.3,1335.900802754728,1368.0749625260703,-1,7.958784668433092,1
6483,NJN,1610612751,2012-01-29,73,94,0.365,0.318,0.667,39,16,3,0.35,0.2857142857142857,1368.0749625260703,1335.900802754728,2,14.713563135087162,0
6484,BOS,1610612738,2012-01-29,87,88,0.522,0.455,0.714,33,16,3,0.5,0.5,1560.695536957133,1386.5660757527658,4,12.835715747230994,0
6485,CLE,1610612739,2012-01-29,88,87,0.43,0.231,0.85,37,14,4,0.3888888888888889,0.3,1386.5660757527658,1560.695536957133,-1,15.116254316358072,1
6486,ORL,1610612753,2012-01-29,85,106,0.484,0.435,0.448,33,19,5,0.631578947368421,0.6666666666666666,1558.519445847883,1515.7218250764813,-2,13.450474537835259,0
6487,IND,1610612754,2012-01-29,106,85,0.511,0.471,0.727,43,15,1,0.6666666666666666,0.6,1515.7218250764813,1558.519445847883,-1,15.60179577123534,1
6488,MIA,1610612748,2012-01-29,97,93,0.41,0.375,0.75,48,13,5,0.7368421052631579,0.8,1654.9648917872778,1672.3504413122623,3,18.37176537830806,1
6489,CHI,1610612741,2012-01-29,93,97,0.432,0.273,0.714,47,15,5,0.8095238095238095,0.7,1672.3504413122623,1654.9648917872778,1,16.197678579832193,0
6490,DAL,1610612742,2012-01-29,101,100,0.44,0.2,0.75,55,8,12,0.6,0.8,1588.2948430560584,1588.2935848584718,1,16.513946465372083,1
6491,SAS,1610612759,2012-01-29,100,101,0.415,0.48,0.526,52,10,2,0.6,0.2222222222222222,1588.2935848584718,1588.2948430560584,-1,14.275723201455213,0
6492,DEN,1610612743,2012-01-29,105,109,0.494,0.333,0.75,42,11,7,0.7368421052631579,0.7777777777777778,1631.6012550179173,1508.7873741713563,6,17.165512233485583,0
6493,LAC,1610612746,2012-01-29,109,105,0.453,0.467,0.654,45,11,11,0.625,0.2,1508.7873741713563,1631.6012550179173,1,17.322646323286335,1
6494,MIN,1610612750,2012-01-29,101,106,0.385,0.238,0.696,52,4,6,0.47368421052631576,0.5,1437.9236359296663,1583.2131043981014,2,14.606508043312072,0
6495,LAL,1610612747,2012-01-29,106,101,0.506,0.421,0.783,41,12,7,0.55,0.125,1583.2131043981014,1437.9236359296663,-1,14.925370332225187,1
6496,NOH,1610612740,2012-01-29,72,94,0.37,0.3,0.789,36,16,5,0.21052631578947367,0.1,1466.0061884097845,1529.5368187153767,1,12.94483157071405,0
6497,ATL,1610612737,2012-01-29,94,72,0.444,0.522,0.588,42,15,9,0.7,0.5,1529.5368187153767,1466.0061884097845,1,13.94038349114269,1
6498,PHI,1610612755,2012-01-30,74,69,0.375,0.267,0.526,47,7,4,0.7,0.8,1584.7072676089217,1538.8202696548278,2,16.612795101297742,1
6499,ORL,1610612753,2012-01-30,69,74,0.333,0.318,0.455,55,15,4,0.6,0.6,1538.8202696548278,1584.7072676089217,-3,13.04330525724886,0
6500,PHX,1610612756,2012-01-30,99,122,0.438,0.571,0.85,33,12,8,0.3684210526315789,0.4444444444444444,1463.5919755992657,1592.3367351943766,1,9.681510600898049,0
6501,DAL,1610612742,2012-01-30,122,99,0.552,0.519,0.667,44,11,3,0.6190476190476191,0.4444444444444444,1592.3367351943766,1463.5919755992657,2,15.982953926207763,1
6502,OKC,1610612760,2012-01-30,100,112,0.487,0.409,0.652,36,17,8,0.8421052631578947,0.8,1658.3022403408565,1518.1816356585691,4,16.17536556907682,0
6503,LAC,1610612746,2012-01-30,112,100,0.563,0.52,0.6,33,14,6,0.6470588235294118,0.9,1518.1816356585691,1658.3022403408565,2,17.830230267156136,1
6504,HOU,1610612745,2012-01-30,108,120,0.471,0.368,0.7,34,12,5,0.6,0.8,1562.1836518117848,1434.1118422714105,2,14.920153326130256,0
6505,MIN,1610612750,2012-01-30,120,108,0.581,0.353,0.903,40,18,3,0.45,0.5,1434.1118422714105,1562.1836518117848,-1,14.313461155211021,1
6506,MIA,1610612748,2012-01-30,109,95,0.551,0.4,0.81,39,15,3,0.75,0.8,1661.6991282412846,1452.356373076948,4,15.013068869732852,1
6507,NOH,1610612740,2012-01-30,95,109,0.533,0.308,0.579,25,13,1,0.2,0.25,1452.356373076948,1661.6991282412846,-1,12.138404381690437,0
6508,MIL,1610612749,2012-01-30,103,82,0.514,0.588,0.808,41,15,5,0.42105263157894735,0.7142857142857143,1495.4109313471406,1358.8326860010727,1,12.639577750910481,1
6509,DET,1610612765,2012-01-30,82,103,0.386,0.111,0.85,42,16,3,0.19047619047619047,0.1,1358.8326860010727,1495.4109313471406,-4,11.17860505071754,0
6510,POR,1610612757,2012-01-30,89,93,0.463,0.25,0.769,37,13,10,0.6,0.3,1576.5105564143648,1502.2863269223228,1,13.705542052686788,0
6511,UTA,1610612762,2012-01-30,93,89,0.381,0.25,0.684,51,11,7,0.6111111111111112,0.7,1502.2863269223228,1576.5105564143648,1,14.040463772034913,1
6512,CHI,1610612741,2012-01-30,98,88,0.453,0.3,0.774,40,19,3,0.7727272727272727,0.7,1665.6162048582555,1335.3681432693013,-1,15.644685502738652,1
6513,WAS,1610612764,2012-01-30,88,98,0.402,0.214,0.846,44,16,8,0.2,0.3,1335.3681432693013,1665.6162048582555,1,13.90330891520836,0
6514,SAS,1610612759,2012-01-30,83,73,0.4,0.417,0.6,46,18,4,0.5714285714285714,0.2,1584.2516927201536,1564.984768402747,-2,13.857858841555235,1
6515,MEM,1610612763,2012-01-30,73,83,0.37,0.333,0.8,37,17,3,0.5263157894736842,0.75,1564.984768402747,1584.2516927201536,-3,14.029493937418538,0
6516,GSW,1610612744,2012-01-31,93,90,0.407,0.333,0.846,38,8,8,0.3333333333333333,0.4,1460.327095958183,1376.2547982571205,-1,15.205929776320065,1
6517,SAC,1610612758,2012-01-31,90,93,0.427,0.375,0.737,53,21,5,0.3,0.2,1376.2547982571205,1460.327095958183,-4,12.064660581929893,0
6518,LAL,1610612747,2012-01-31,106,73,0.553,0.462,0.909,47,16,5,0.5714285714285714,0.9,1587.0248980563572,1309.062449089302,1,11.210549047430979,1
6519,CHA,1610612766,2012-01-31,73,106,0.348,0.222,0.692,34,9,2,0.14285714285714285,0.1,1309.062449089302,1587.0248980563572,-8,12.300267888711389,0
6520,DET,1610612765,2012-01-31,86,113,0.451,0.333,0.76,35,22,1,0.18181818181818182,0.1,1349.2690095309272,1452.4450724062822,-5,10.858062417325819,0
6521,NYK,1610612752,2012-01-31,113,86,0.6,0.5,0.8,30,15,6,0.35,0.3333333333333333,1452.4450724062822,1349.2690095309272,-3,13.324654887890752,1
6522,BOS,1610612738,2012-01-31,93,90,0.507,0.357,0.737,28,14,2,0.47368421052631576,0.42857142857142855,1553.824924570763,1393.4366881391359,-1,12.936696853631236,1
6523,CLE,1610612739,2012-01-31,90,93,0.453,0.412,0.714,39,17,3,0.42105263157894735,0.42857142857142855,1393.4366881391359,1553.824924570763,1,14.518945941278421,0
6524,NJN,1610612751,2012-01-31,99,106,0.473,0.414,0.739,34,19,4,0.3333333333333333,0.4,1349.0733376631708,1535.4210012695362,-1,14.159317863841704,0
6525,IND,1610612754,2012-01-31,106,99,0.521,0.364,0.722,43,19,7,0.6842105263157895,0.8333333333333334,1535.4210012695362,1349.0733376631708,1,15.68558773210929,1
6526,TOR,1610612761,2012-01-31,77,100,0.37,0.2,0.826,38,19,1,0.3333333333333333,0.2857142857142857,1354.9024276176274,1543.1866340482131,1,9.681805309581296,0
6527,ATL,1610612737,2012-01-31,100,77,0.513,0.389,0.846,40,15,6,0.7142857142857143,0.6,1543.1866340482131,1354.9024276176274,2,16.3098049614736,1
6528,MEM,1610612763,2012-01-31,100,97,0.384,0.5,0.8,48,17,9,0.5,0.6666666666666666,1555.3309443435453,1622.2069935307045,-4,16.119351023102347,1
6529,DEN,1610612743,2012-01-31,97,100,0.438,0.304,0.741,42,25,4,0.7,0.7,1622.2069935307045,1555.3309443435453,-1,17.3974918784227,0
6530,CHI,1610612741,2012-02-01,82,98,0.432,0.412,0.688,37,17,5,0.782608695652174,0.7,1667.7502962412461,1590.6040898739768,1,14.852845115790249,0
